network,scenario_id,true_source,horizon_h,n_total_nodes,rank_true_source,reciprocal_rank,specificity_pct,top1_source,top1_correct,top5_contains_true,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size,sensor_design,sensor_count
Net3,8,61,8,97,2,0.5,97.9381443298969,60,0,1,0.5,0.6931471805599453,0.6931471805599468,0.0,2,103;117;119;187;217,5
Net3,8,61,16,97,2,0.5,97.9381443298969,60,0,1,0.5,0.6931471805599453,0.6931471805599453,0.0,2,103;117;119;187;217,5
Net3,8,61,24,97,2,0.5,97.9381443298969,60,0,1,0.5,0.6931471805599453,0.6931471805599453,0.0,2,103;117;119;187;217,5
Net3,9,101,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,9,101,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,9,101,4,97,1,1.0,98.96907216494846,101,1,1,0.9999999999940625,5.937472735712964e-12,1.6363407374704953e-10,0.9999999999908005,1,103;117;119;187;217,5
Net3,9,101,8,97,1,1.0,98.96907216494846,101,1,1,0.9999999999999913,8.659739592076259e-15,2.8669888499398777e-13,0.9999999999999828,1,103;117;119;187;217,5
Net3,9,101,16,97,1,1.0,98.96907216494846,101,1,1,0.9999999999999996,4.440892098500627e-16,1.898259138201971e-14,0.999999999999999,1,103;117;119;187;217,5
Net3,9,101,24,97,1,1.0,98.96907216494846,101,1,1,1.0,-0.0,5.4239520466856716e-17,1.0,1,103;117;119;187;217,5
Net3,10,103,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,10,103,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,10,103,4,97,1,1.0,98.96907216494846,103,1,1,0.9999999751359692,2.4864031143347403e-08,4.607695688652293e-07,0.9999999503441973,1,103;117;119;187;217,5
Net3,10,103,8,97,1,1.0,98.96907216494846,103,1,1,0.9999999999237128,7.62871987831881e-11,1.8549586755098195e-09,0.9999999998476183,1,103;117;119;187;217,5
Net3,10,103,16,97,1,1.0,98.96907216494846,103,1,1,0.9999999998790721,1.20927934340138e-10,2.883842613408644e-09,0.999999999758335,1,103;117;119;187;217,5
Net3,10,103,24,97,1,1.0,98.96907216494846,103,1,1,1.0,-0.0,3.1754243502549837e-15,0.9999999999999999,1,103;117;119;187;217,5
