design_id,size,rep,split,n,n_fail,accuracy,auroc_fo_d_S,auprc_fo_d_S,auroc_entropy,auprc_entropy,auroc_top1_top2_margin,auprc_top1_top2_margin,auroc_snr_mean,auprc_snr_mean,auroc_count_above_3sigma,auprc_count_above_3sigma,auroc_smallest_singular_value,auprc_smallest_singular_value,auroc_design_size,auprc_design_size
42,16,2,test,315,72,0.7714285714285715,0.8447073616826704,0.7267465838910578,0.9368427069044353,0.8173860682493506,0.9562471422039323,0.7880741758163252,0.833161865569273,0.6763980959287921,0.8191015089163236,0.6509117757859604,0.854652491998171,0.7212650926440022,0.5,0.22857142857142856
43,16,3,val,210,25,0.8809523809523809,0.8132972972972973,0.5230836977504902,0.9143783783783784,0.5947099085586798,0.9387027027027026,0.5679354241970341,0.8144864864864865,0.5004083207498488,0.8047567567567566,0.4865910469056537,0.7953513513513514,0.49045063510689013,0.5,0.11904761904761904
43,16,3,test,315,42,0.8666666666666667,0.7617739403453688,0.3729397363161558,0.9086865515436944,0.6039032789588543,0.945447409733124,0.6043328846232625,0.7345194488051631,0.3438623002940478,0.7318594104308389,0.3275280097656941,0.7120181405895691,0.31061385456700064,0.5,0.13333333333333333
44,16,4,val,210,74,0.6476190476190476,0.9389904610492845,0.9251807549180902,0.93879173290938,0.8510838518713635,0.9273151828298888,0.8013033737308897,0.9406796502384738,0.931490527652118,0.9148449920508744,0.8322932322932323,0.9346184419713832,0.9176822432188724,0.5,0.3523809523809524
44,16,4,test,315,117,0.6285714285714286,0.8871838038504705,0.8819379177870906,0.9122420789087455,0.8162353617328133,0.9169256669256669,0.7926731826779527,0.8966588966588968,0.8993049786537732,0.8769317102650436,0.8121515353581343,0.8969178969178971,0.8837957497504506,0.5,0.37142857142857144
45,16,5,val,210,19,0.9095238095238095,0.8801322678423809,0.41082497526514006,0.9335905208046293,0.543511678998428,0.93799944888399,0.5278507436632699,0.8689721686414991,0.38273924927542635,0.8349407550289336,0.3376832058938438,0.7682557178286029,0.3047976223304086,0.5,0.09047619047619047
45,16,5,test,315,42,0.8666666666666667,0.7329931972789115,0.3029827176506123,0.8898482469911042,0.529625524194781,0.9505058433629863,0.7170221906657652,0.7205651491365778,0.286999264080695,0.6981946624803768,0.266678989302907,0.611111111111111,0.21369766295757653,0.5,0.13333333333333333
46,16,6,val,210,26,0.8761904761904762,0.8790760869565218,0.5419348637486864,0.935200668896321,0.6515390013708579,0.9565217391304347,0.6942597694833217,0.8499163879598663,0.4806418297441342,0.840928093645485,0.455786292090232,0.8056020066889632,0.43185667776309783,0.5,0.12380952380952381
46,16,6,test,315,45,0.8571428571428571,0.7290123456790123,0.3210721670670058,0.8738271604938271,0.522478095833237,0.9336625514403293,0.6106489198788223,0.6981893004115225,0.2815815069420171,0.704156378600823,0.28528785814428315,0.6672427983539095,0.24953230415543262,0.5,0.14285714285714285
47,16,7,val,210,30,0.8571428571428571,0.8493518518518519,0.44786168012691113,0.9312962962962964,0.6075047396344996,0.9191666666666666,0.5880129520853234,0.8538888888888889,0.4691500395832404,0.835462962962963,0.4234310770073993,0.8143518518518518,0.3939251918082352,0.5,0.14285714285714285
47,16,7,test,315,43,0.8634920634920635,0.8275906292749656,0.39868616085846065,0.9111662106703148,0.5229565949700237,0.9225376196990424,0.559487372483835,0.8225461696306429,0.38523611163003285,0.7945023939808482,0.3653012554640519,0.7912106703146374,0.3415993385129683,0.5,0.1365079365079365
48,16,8,val,210,77,0.6333333333333333,0.9356019919929693,0.925481854125245,0.9402402109169026,0.8676780917343151,0.9687530514598183,0.9463020956643283,0.9390684503466458,0.93449650542276,0.9093350258763792,0.8486597542242703,0.9315496533541646,0.9228520200464124,0.5,0.36666666666666664
48,16,8,test,315,118,0.6253968253968254,0.8941753419943215,0.8727877366584054,0.9121999483782156,0.8251510270274212,0.9088445323926697,0.7644339409202042,0.90071410135077,0.8939345675938124,0.8803665146691905,0.8202459464757619,0.8976167942871891,0.8800807076109027,0.5,0.3746031746031746
49,16,9,val,210,33,0.8428571428571429,0.9423043999315185,0.8393959481782045,0.9344290361239513,0.6877784696570939,0.928608115048793,0.6157040056320838,0.9323745933915426,0.794477513188891,0.9334874165382641,0.7538406038406038,0.9325457969525767,0.799178475419676,0.5,0.15714285714285714
49,16,9,test,315,59,0.8126984126984127,0.8191207627118643,0.6900935444798861,0.8961202330508474,0.6745513824370575,0.9381620762711864,0.7116320469898022,0.818657309322034,0.6753042211613347,0.8233580508474576,0.6043655594898785,0.8263373940677965,0.6816176477705024,0.5,0.1873015873015873
50,16,10,val,210,42,0.8,0.9097222222222222,0.7728587335892269,0.943452380952381,0.6970147939536063,0.9446570294784581,0.6748293060680126,0.9024943310657596,0.7301375078839762,0.8857709750566893,0.6979460583420979,0.875141723356009,0.6875902674835217,0.5,0.2
50,16,10,test,315,63,0.8,0.8407974300831443,0.7016545435560466,0.9088561350466112,0.6680570388390933,0.9421768707482994,0.7165599365038917,0.8301839254220206,0.655137681978371,0.8157596371882085,0.5974196774144128,0.8054295792391031,0.6042646870252975,0.5,0.2
51,16,11,val,210,40,0.8095238095238095,0.851470588235294,0.551363630068637,0.8980882352941176,0.6087301931815265,0.9135294117647059,0.5723242545397108,0.8523529411764705,0.5647525389437239,0.7895588235294119,0.45612338146349773,0.8029411764705882,0.4790562252843793,0.5,0.19047619047619047
51,16,11,test,315,71,0.7746031746031746,0.8067132302008775,0.5507229358481215,0.8754329254213807,0.571436246670484,0.900427153082429,0.6372774425404555,0.7939852228122836,0.5339412199768865,0.7447183098591549,0.4749751755500188,0.7460170861232971,0.4696926335564528,0.5,0.2253968253968254
52,16,12,val,210,39,0.8142857142857143,0.8891887839256261,0.7987974563150322,0.8909881541460489,0.651791271925304,0.9158044684360473,0.7158311083804307,0.8857399910031488,0.7694062895563747,0.8717198980356875,0.692185399651463,0.8681961313540261,0.6561757053468487,0.5,0.18571428571428572
52,16,12,test,315,58,0.8158730158730159,0.8156447068294645,0.6913494267374909,0.88668992352073,0.66440102644726,0.9324768549577352,0.7018378404328441,0.8142358781698645,0.6527038423464754,0.814973836039179,0.6131422788035672,0.7971957600966054,0.5402801691222243,0.5,0.18412698412698414
53,16,13,val,210,39,0.8142857142857143,0.8636977058029689,0.6017189952670765,0.8926375768481033,0.6028680718845107,0.8792172739541161,0.5104371706420306,0.854775828460039,0.5919300561302893,0.7844504423451792,0.4774409105444769,0.8225371120107963,0.5414664194402945,0.5,0.18571428571428572
53,16,13,test,315,59,0.8126984126984127,0.7764499470338982,0.47657877024567086,0.8607653601694916,0.520599395617723,0.8896318855932203,0.5809685158795763,0.772510593220339,0.4679696587418816,0.7283170021186441,0.4227235535635637,0.7092823093220338,0.40225681759699,0.5,0.1873015873015873
54,16,14,val,210,40,0.8095238095238095,0.9444117647058824,0.8538893194672049,0.951029411764706,0.768367382805043,0.9513235294117648,0.8045043768335204,0.9389705882352941,0.8296665949993747,0.9155882352941176,0.7363970588235295,0.9229411764705883,0.8147609701682907,0.5,0.19047619047619047
54,16,14,test,315,61,0.8063492063492064,0.8315154253259326,0.7572154357804401,0.9128049567574545,0.741848386796552,0.9627920485349167,0.7784656900833935,0.8310959080934553,0.7297836798518295,0.8325803536852975,0.6754662779958613,0.8445204595327223,0.7381525739784028,0.5,0.19365079365079366
55,16,15,val,210,37,0.8238095238095238,0.9437587876894236,0.8257164141775125,0.9270426495860022,0.6832537060830649,0.8987658178409623,0.5958851659710388,0.9376659896891111,0.784711159759818,0.9257928448679894,0.6535508679411118,0.9358693954069677,0.8145555093809552,0.5,0.1761904761904762
55,16,15,test,315,60,0.8095238095238095,0.8584313725490197,0.757418675213147,0.9156209150326797,0.7477232114952048,0.955326797385621,0.7554809317695818,0.8526797385620914,0.7140077109464663,0.8583986928104576,0.6413591039629665,0.8661437908496732,0.7477988400043124,0.5,0.19047619047619047
56,16,16,val,210,36,0.8285714285714286,0.8706896551724137,0.5831695465571575,0.8904853128991059,0.55277332224229,0.9064495530012772,0.5847971681429727,0.8697318007662834,0.5792311885576384,0.8171296296296295,0.4790596575708935,0.8540868454661558,0.5545410686672607,0.5,0.17142857142857143
56,16,16,test,315,51,0.8380952380952381,0.7433155080213903,0.42386231021470594,0.8806446821152702,0.5229881973056624,0.9209001782531194,0.6363140582599718,0.743612596553773,0.41653132363790946,0.7163175876411171,0.38584424122233796,0.7122697563874034,0.3966673499694625,0.5,0.1619047619047619
57,16,17,val,210,17,0.919047619047619,0.8988113380067053,0.38968224440194765,0.9405669003352637,0.5903325548611992,0.9390429747028345,0.5803873759284965,0.862237122828406,0.33808804232346046,0.8332825358122523,0.33050738994784906,0.8390734532154831,0.34776017508858825,0.5,0.08095238095238096
57,16,17,test,315,30,0.9047619047619048,0.8412865497076025,0.28353719654058485,0.9058479532163742,0.4040073221594641,0.9363742690058481,0.5287547038855218,0.7990643274853801,0.23509364091868287,0.7873099415204678,0.22237999693145824,0.775438596491228,0.2189901835189968,0.5,0.09523809523809523
58,16,18,val,210,32,0.8476190476190476,0.8607794943820225,0.5493916063516332,0.8857092696629213,0.5463912207715965,0.8935217696629214,0.6518556302896619,0.8600772471910112,0.5471232280674952,0.8147823033707866,0.44950581237206266,0.8156601123595506,0.4855768745173825,0.5,0.1523809523809524
58,16,18,test,315,42,0.8666666666666667,0.8497732426303855,0.4514540568302268,0.8994418280132565,0.5168387013866274,0.9129600558171987,0.5147956752377904,0.8491191348334204,0.44578636921144266,0.8074306645735218,0.37989734503098205,0.825484039769754,0.42030855402474293,0.5,0.13333333333333333
59,16,19,val,210,55,0.7380952380952381,0.9223460410557185,0.7831486614504143,0.9280938416422289,0.7993196682836645,0.9113782991202346,0.74643970282516,0.9517888563049853,0.8927957297830202,0.932316715542522,0.7727272727272727,0.9663343108504399,0.9097881015461393,0.5,0.2619047619047619
59,16,19,test,315,85,0.7301587301587301,0.9061636828644501,0.7592820891387974,0.9481329923273656,0.8227689821092278,0.9329411764705882,0.7437633254746071,0.9398465473145781,0.8790694514503755,0.9170588235294117,0.7464983382630441,0.9515089514066496,0.8817878032484869,0.5,0.2698412698412698
60,10,0,val,210,65,0.6904761904761905,0.9120954907161805,0.8479637240546487,0.8971883289124668,0.7289462154416355,0.8854111405835544,0.7117172300879817,0.9178779840848806,0.8798219121471774,0.8671087533156498,0.7448861872690009,0.8491246684350132,0.785909380813781,0.5,0.30952380952380953
60,10,0,test,315,108,0.6571428571428571,0.8881284666308821,0.8458824185778568,0.9390320271962784,0.8592515065675514,0.9457192699946324,0.8419024145774635,0.8972088030059044,0.8734112588171614,0.8807702630166399,0.7947045299595881,0.8391035963499731,0.7812486103704792,0.5,0.34285714285714286
61,10,1,val,210,81,0.6142857142857143,0.934587041822184,0.9101257634869618,0.8965451239353048,0.7614999097582296,0.8543879797109771,0.7223372202665197,0.9370274667432291,0.9150714806927798,0.9096085749832521,0.8593817169610508,0.9202794525791942,0.9208670410298788,0.5,0.38571428571428573
61,10,1,test,315,125,0.6031746031746031,0.8994736842105263,0.8784605448276375,0.9043368421052632,0.8305535573299352,0.8855157894736843,0.7864765844951072,0.9056,0.8871781923022456,0.8743368421052632,0.8269990215977102,0.8786105263157894,0.8688242110155059,0.5,0.3968253968253968
62,10,2,val,210,40,0.8095238095238095,0.9213235294117648,0.8006884659649196,0.9620588235294117,0.82423043447564,0.9568382352941176,0.8037936101731383,0.9172058823529412,0.7546876077661391,0.9230882352941177,0.7106721835075493,0.8751470588235294,0.6939851881732664,0.5,0.19047619047619047
62,10,2,test,315,65,0.7936507936507936,0.8497538461538463,0.7257538007597513,0.9232615384615386,0.7254972411737791,0.9433230769230769,0.7191039051161245,0.8556307692307692,0.7084687277688853,0.8543692307692308,0.6236320647325295,0.8131076923076923,0.6346556596928722,0.5,0.20634920634920634
63,10,3,val,210,31,0.8523809523809524,0.8916921967922148,0.5895429713966948,0.9589115155883944,0.7510402355924861,0.9548567309425121,0.6923992318711972,0.8640295548747522,0.5256737297845888,0.8346548927734727,0.5263505635445006,0.8103261848981798,0.47530361116488923,0.5,0.14761904761904762
63,10,3,test,315,50,0.8412698412698413,0.803811320754717,0.4062519416878862,0.9346415094339622,0.6959838775940299,0.9533584905660378,0.759716210838892,0.772,0.3514117640836848,0.7448679245283019,0.3639112147767621,0.7126037735849056,0.29687487635602344,0.5,0.15873015873015872
64,10,4,val,210,90,0.5714285714285714,0.8981481481481481,0.8768028931004233,0.9160185185185186,0.8525633077518378,0.8894444444444445,0.8012354049301373,0.9037962962962963,0.8790365281906346,0.85,0.8138467315241509,0.8174999999999999,0.8247165584859902,0.5,0.42857142857142855
64,10,4,test,315,140,0.5555555555555556,0.8784489795918368,0.86067113249288,0.9338775510204081,0.9158257239499588,0.9298367346938775,0.8881015750043003,0.8833877551020408,0.8614222939932057,0.8399183673469388,0.7915419173779459,0.8094285714285715,0.8124806211067475,0.5,0.4444444444444444
65,10,5,val,210,35,0.8333333333333334,0.832,0.388644718226538,0.929795918367347,0.6621379046572287,0.9016326530612244,0.503328064062923,0.8288979591836735,0.3834348419878445,0.7953469387755102,0.365226119190191,0.8217142857142857,0.37590564399318477,0.5,0.16666666666666666
65,10,5,test,315,60,0.8095238095238095,0.7740849673202614,0.4188781285388561,0.8627450980392157,0.5241467587168347,0.8964052287581699,0.6490753106521961,0.7715686274509804,0.4112749378797682,0.7547712418300654,0.3975744570220002,0.7618300653594772,0.40199434392041317,0.5,0.19047619047619047
66,10,6,val,210,40,0.8095238095238095,0.8443382352941176,0.5147495271644211,0.9160294117647059,0.6555330202460512,0.8905882352941177,0.529368407560467,0.8427941176470588,0.5278294197433788,0.7841911764705882,0.4441812865497076,0.7857352941176471,0.44645581571566645,0.5,0.19047619047619047
66,10,6,test,315,55,0.8253968253968254,0.8199650349650349,0.4210461807668171,0.8876223776223776,0.539543081750428,0.8991608391608392,0.5236280579052677,0.8122377622377621,0.4111607688713908,0.7495804195804195,0.36279315835004866,0.7530069930069929,0.3485159493001063,0.5,0.1746031746031746
67,10,7,val,210,77,0.6333333333333333,0.9754418513817011,0.953355268868381,0.9195391075090323,0.7911989792623476,0.8754027926960258,0.7260689949866634,0.9789083097353773,0.9641339802569104,0.9746606776681964,0.9306686226287555,0.9660189434625525,0.9374897378619738,0.5,0.36666666666666664
67,10,7,test,315,134,0.5746031746031746,0.915787086666117,0.9280489445289072,0.9459058299661912,0.8929875499751965,0.948441494186526,0.8740365800312944,0.9222396305763998,0.9335664963983423,0.8874824771171765,0.8917678183944486,0.8793601055496,0.8913273682736151,0.5,0.4253968253968254
68,10,8,val,210,21,0.9,0.8693625598387502,0.3852406716996044,0.8752834467120181,0.41141465925678566,0.8658352229780801,0.38120733030301013,0.8772990677752582,0.4011649741680262,0.8206097253716301,0.3013071895424837,0.8403880070546738,0.3250484229653733,0.5,0.1
68,10,8,test,315,39,0.8761904761904762,0.8137774061687105,0.3939302520527334,0.897621701969528,0.465823751672115,0.919593088071349,0.550729460088931,0.8109438870308435,0.3836770536970678,0.7818190263842437,0.34099880911155134,0.7946859903381643,0.3385626535844803,0.5,0.12380952380952381
69,10,9,val,210,50,0.7619047619047619,0.9521875,0.8961128630358628,0.9349999999999999,0.7699100248345615,0.9493125,0.8146308852945725,0.9153749999999999,0.7904038442835203,0.9243125000000001,0.8117200378622397,0.863125,0.7073720549317554,0.5,0.23809523809523808
69,10,9,test,315,76,0.7587301587301587,0.894791896058137,0.793565943465977,0.9348161197974015,0.8074977777856694,0.9540850033032371,0.816534717381109,0.8436467738383615,0.6950823680316333,0.8326359832635983,0.6559401320439083,0.7868310944725831,0.6279358080852342,0.5,0.24126984126984127
70,10,10,val,210,33,0.8428571428571429,0.857301831878103,0.4329399902577554,0.9113165553843519,0.5308500907027595,0.9256120527306968,0.6026137223047459,0.8485704502653655,0.4188110287713269,0.785738743365862,0.33771505296982784,0.8064543742509844,0.3643811836805725,0.5,0.15714285714285714
70,10,10,test,315,59,0.8126984126984127,0.7492386122881356,0.42833432814271266,0.8511652542372881,0.48223754625174164,0.8936705508474576,0.5912735794914321,0.7364936440677965,0.4108998445956087,0.6882613877118644,0.3648635274653508,0.6705508474576272,0.3379400289599364,0.5,0.1873015873015873
71,10,11,val,210,89,0.5761904761904761,0.966199275698765,0.9698238497417233,0.9748351750394652,0.9444008337306625,0.9549168910762373,0.907872765208793,0.9695422044758101,0.9724635471696124,0.9177732379979572,0.9202555871095196,0.9272912990992667,0.9444788140712139,0.5,0.4238095238095238
71,10,11,test,315,140,0.5555555555555556,0.9153061224489797,0.9324580426050776,0.933061224489796,0.8683626871627667,0.9375510204081633,0.8612872154476452,0.9152244897959182,0.9315295227088922,0.905530612244898,0.9058395550644326,0.9064897959183673,0.9208137494820048,0.5,0.4444444444444444
72,10,12,val,210,35,0.8333333333333334,0.9075102040816327,0.6781939069657462,0.9186938775510204,0.6492495512970312,0.9118367346938775,0.6838981902614536,0.904326530612245,0.6755395273974418,0.8525714285714285,0.5739563594602355,0.8682448979591837,0.6120898882910895,0.5,0.16666666666666666
72,10,12,test,315,51,0.8380952380952381,0.7628490790255497,0.4439926199324239,0.8986928104575163,0.6175638927450816,0.926247771836007,0.6383881624681337,0.7492572786690432,0.42257216401137715,0.7130496137849079,0.3809811203850098,0.732620320855615,0.3906407823254805,0.5,0.1619047619047619
73,10,13,val,210,63,0.7,0.9625850340136053,0.9409066097178095,0.9409351042004103,0.8263727579928827,0.9203649713853795,0.7871162754008535,0.9617751862649822,0.9282663527695858,0.9454702515927007,0.8699539621869272,0.9357520786092215,0.9221237022543765,0.5,0.3
73,10,13,test,315,103,0.6730158730158731,0.9081333577578311,0.8798833227124763,0.9206814434878183,0.8109808326036279,0.9110413995237223,0.7746346697446409,0.9196739329547536,0.9074475724113655,0.9114535629236123,0.8444295496918284,0.9109269096904195,0.8876684202913114,0.5,0.326984126984127
74,10,14,val,210,35,0.8333333333333334,0.8600816326530613,0.4761157885214614,0.9448163265306122,0.7247249907471331,0.9520000000000001,0.7512332877207594,0.8562448979591837,0.4767815867629315,0.8123265306122449,0.42471797305684345,0.8200000000000001,0.43081458407507667,0.5,0.16666666666666666
74,10,14,test,315,47,0.8507936507936508,0.8226421086059067,0.39607412387529967,0.881946649730073,0.4831408118424919,0.9096141632264211,0.5907667069210858,0.8075579549063194,0.37028713806511004,0.7729437916798984,0.3519838681447627,0.7962845347729438,0.35965448287292445,0.5,0.1492063492063492
75,10,15,val,210,51,0.7571428571428571,0.9366136391663583,0.8336708957675354,0.9279812553952398,0.7580377091096768,0.8983228511530399,0.6234776668628031,0.9447527438648415,0.8494533382722538,0.9313725490196079,0.798228330014944,0.9363669996300408,0.850909548083278,0.5,0.24285714285714285
75,10,15,test,315,88,0.7206349206349206,0.9144973968762515,0.7897336286895004,0.93442130556668,0.7893011193977085,0.9247597116539849,0.7364973109291294,0.9324189026832199,0.8578399455097109,0.9160242290748899,0.769212766199096,0.9162995594713655,0.818975361825071,0.5,0.27936507936507937
76,10,16,val,210,74,0.6476190476190476,0.9133048489666136,0.8616192115743708,0.9264705882352942,0.8065995039926134,0.9313891096979333,0.8090574785812323,0.9227941176470588,0.8883424595128527,0.9126093004769475,0.8092765474916505,0.9172297297297296,0.8851688596032138,0.5,0.3523809523809524
76,10,16,test,315,116,0.6317460317460317,0.8804799861375844,0.8357664784288834,0.9271789984404782,0.8694145036462301,0.9169121469416046,0.8069042402209997,0.8929128400623809,0.8691234063050267,0.8822344481025819,0.7830801807438428,0.8928695200138623,0.8629650394223279,0.5,0.3682539682539683
77,10,17,val,210,31,0.8523809523809524,0.9263831320958732,0.7145421014923036,0.9322400432510362,0.6483820804794239,0.9505316273202379,0.7147151241025952,0.9048477203099659,0.6612746157670663,0.8780861416471437,0.6516681671108575,0.8898900702829339,0.6610775848135343,0.5,0.14761904761904762
77,10,17,test,315,46,0.8539682539682539,0.894779376111201,0.6297535326159254,0.9425408113786974,0.7013202899313496,0.9559156295458219,0.7106013075986164,0.8748989817358979,0.5865823308380668,0.8631000484887668,0.5508253962207386,0.8795862291902377,0.6078373253302809,0.5,0.14603174603174604
78,10,18,val,210,39,0.8142857142857143,0.8030439346228819,0.493665198872663,0.9010346378767432,0.6825595099125633,0.9050832208726945,0.6463024203913565,0.8250112460638778,0.5288814608045365,0.774403958614485,0.4397124949463529,0.7686309791572951,0.44630918224682814,0.5,0.18571428571428572
78,10,18,test,315,71,0.7746031746031746,0.7814303855922419,0.5139585369713235,0.8562687601015933,0.5631282699742357,0.8793003925190487,0.624223160251005,0.765469868390672,0.4770945661956848,0.7210228584622489,0.43311355058455303,0.7168667744169938,0.41439806435323767,0.5,0.2253968253968254
79,10,19,val,210,54,0.7428571428571429,0.925332383665717,0.8040959681943862,0.9085944919278253,0.7382399329849032,0.8995132953466287,0.7064851169021862,0.9392212725546059,0.8437078785876484,0.9155389363722697,0.7567419015093435,0.8874643874643874,0.7717691467232469,0.5,0.2571428571428571
79,10,19,test,315,83,0.7365079365079366,0.9114561695056086,0.7798261167541849,0.9116119651017864,0.7244181651892049,0.8965257582052347,0.6264964116669882,0.9291130037390943,0.8239435643601918,0.9051464478604071,0.7363376020053727,0.88735978396344,0.7609794588089253,0.5,0.2634920634920635
80,6,0,val,210,27,0.8714285714285714,0.8256425824731836,0.34301924370320314,0.9374620522161506,0.6263366602717746,0.9289617486338798,0.5169062784284008,0.8317142278890912,0.351351357036352,0.8238210888484112,0.337037037037037,0.8742157458004453,0.4154825270552681,0.5,0.12857142857142856
80,6,0,test,315,49,0.8444444444444444,0.8184747583243823,0.40665317946813884,0.9089304894890287,0.5305429255836911,0.9181755408930489,0.5718731613023913,0.8170170323768605,0.39846373183887346,0.809344790547798,0.38728949357520787,0.8135645235537824,0.42515526692039596,0.5,0.15555555555555556
81,6,1,val,210,43,0.7952380952380952,0.8880378777329063,0.7064641714041587,0.9452722462052638,0.7974584219180929,0.9417212087453001,0.7227206776047542,0.8876201086199693,0.6696443008339393,0.932391031889709,0.7592296594231247,0.8326138420832754,0.6046091134346048,0.5,0.20476190476190476
81,6,1,test,315,71,0.7746031746031746,0.8484472408219811,0.7359164930193764,0.9447587162318172,0.7934017890801437,0.9372835372893096,0.7251098517521307,0.8502655275917802,0.7049095820098539,0.8837450935118911,0.7407854099027705,0.791099053336412,0.6444067654529134,0.5,0.2253968253968254
82,6,2,val,210,89,0.5761904761904761,0.9293342000185718,0.9349277159655343,0.9414058872690129,0.855763654286135,0.9295199182839632,0.8411545306994969,0.9340700157860526,0.9390965162922299,0.9011050236790787,0.8647908795475853,0.8853189711208097,0.9001840407521079,0.5,0.4238095238095238
82,6,2,test,315,145,0.5396825396825397,0.9271805273833671,0.9458549760227183,0.9257606490872212,0.8616677771980916,0.9133265720081136,0.8521891501631317,0.9313590263691683,0.948136647485173,0.924949290060852,0.9113103059222801,0.9150912778904666,0.934164093507795,0.5,0.4603174603174603
83,6,3,val,210,84,0.6,0.9653250188964475,0.9647329703708314,0.9608843537414966,0.9347459675283781,0.9603174603174603,0.9130440627338929,0.9686318972033258,0.9677435372933083,0.9589002267573696,0.9390507603697591,0.9389644746787603,0.9277154593828971,0.5,0.4
83,6,3,test,315,122,0.6126984126984127,0.9289688269769812,0.9205572634901593,0.9432175316401936,0.8732192003211543,0.9344262295081968,0.8459383645073499,0.9347659899770661,0.9301075729542122,0.9311135649367197,0.8884185360757701,0.916036694130638,0.8986761966045548,0.5,0.3873015873015873
84,6,4,val,210,74,0.6476190476190476,0.9206577901430844,0.8765662518193501,0.9359101748807631,0.8410106285309317,0.9292031001589826,0.8345414842569913,0.9196641494435612,0.881522409577692,0.9010830683624801,0.8185242654948898,0.9002881558028617,0.8591703083838855,0.5,0.3523809523809524
84,6,4,test,315,117,0.6285714285714286,0.9057239057239057,0.8995215611705389,0.9238539238539237,0.863731037077826,0.9332642665975999,0.841712308701546,0.908616075282742,0.9092006365212322,0.899335232668566,0.838999511347034,0.8761978761978763,0.8585984621996706,0.5,0.37142857142857144
85,6,5,val,210,44,0.7904761904761904,0.9628970427163198,0.8634934690630393,0.920591456736035,0.6723993437964837,0.9201807228915663,0.6534288404070658,0.9487951807228915,0.8808651476143483,0.943250273822563,0.7734160937102115,0.8789704271631983,0.7225455253155509,0.5,0.20952380952380953
85,6,5,test,315,68,0.7841269841269841,0.9317099309359372,0.8026399809169396,0.9322457728030484,0.7346035541379878,0.9431412241009764,0.7630840751518814,0.9003334127173136,0.820776873989736,0.8898844963086449,0.7193437655919722,0.8250773993808049,0.6740609101725344,0.5,0.21587301587301588
86,6,6,val,210,88,0.580952380952381,0.941784649776453,0.9454525308134256,0.9230625931445604,0.8650515929410822,0.9080197466467957,0.8399848453442902,0.9447652757078986,0.946771950880794,0.9019187779433682,0.8781302977325705,0.9237146050670642,0.9371152342529583,0.5,0.41904761904761906
86,6,6,test,315,136,0.5682539682539682,0.9145990798554059,0.9304851999379952,0.9289763391390076,0.8417304022926184,0.9186863292803155,0.8217607518648181,0.9167351298061124,0.930588175100566,0.8726585606309563,0.8612374240412564,0.8934028918830101,0.918231777549084,0.5,0.43174603174603177
87,6,7,val,210,92,0.5619047619047619,0.9357958732498157,0.94732426335653,0.9487840825350037,0.9193302495581741,0.9406319086219602,0.9015550097724959,0.9369933677229181,0.9500363012259158,0.9123526160648489,0.9123914406788488,0.8950810611643331,0.9263966183866721,0.5,0.4380952380952381
87,6,7,test,315,149,0.526984126984127,0.9170979218888978,0.9360696957629681,0.9276299830193256,0.8848817586356822,0.9314506347537802,0.8918717107992801,0.9094768335085307,0.9289293045755711,0.9005013341958438,0.9004565809064857,0.875232473518234,0.9113464801200626,0.5,0.473015873015873
88,6,8,val,210,29,0.861904761904762,0.8534006477424271,0.4430508152442743,0.9350352448085351,0.6084217384424006,0.945227662411888,0.6245563410831928,0.8536864164602781,0.4771456956054438,0.8643551152600495,0.4650468954384793,0.7862449990474376,0.3880343165798912,0.5,0.1380952380952381
88,6,8,test,315,51,0.8380952380952381,0.8047014260249555,0.39040020967213784,0.9294414735591205,0.6220481839398788,0.9424019607843137,0.6850511834070737,0.8132798573975043,0.44123257012646394,0.8132798573975044,0.43530934171421376,0.6778074866310161,0.2771410639872825,0.5,0.1619047619047619
89,6,9,val,210,78,0.6285714285714286,0.8705322455322455,0.7922118226334812,0.9011266511266511,0.7623720114538016,0.8875777000777001,0.7567542508586548,0.8871406371406371,0.8552418549872365,0.861451048951049,0.778495115995116,0.8554778554778555,0.8143743028310795,0.5,0.37142857142857144
89,6,9,test,315,128,0.5936507936507937,0.8356868315508021,0.763544991458235,0.9076286764705882,0.8207870235612127,0.901925969251337,0.7913390824322523,0.8575785427807487,0.8325699625072752,0.8025150401069518,0.7409476095971659,0.7937834224598931,0.7736996784762198,0.5,0.40634920634920635
90,6,10,val,210,82,0.6095238095238096,0.940453506097561,0.9082115112795086,0.9394054878048781,0.8945431190936108,0.8970560213414633,0.7736369012161635,0.9424542682926829,0.9104792469864403,0.9430259146341464,0.8855049563784675,0.9112995426829268,0.8676447159817692,0.5,0.3904761904761905
90,6,10,test,315,121,0.6158730158730159,0.8853412285933373,0.8372442336255878,0.9062792877225867,0.7915124182882711,0.9161199625117151,0.7986418966467358,0.8942233960978104,0.8594778058867824,0.8964173127715771,0.8138520377365,0.8706228167334072,0.812856679184133,0.5,0.38412698412698415
91,6,11,val,210,88,0.580952380952381,0.8782600596125186,0.8936858284659032,0.9101154992548435,0.8349552306182266,0.9255774962742176,0.8430198167479225,0.8842213114754099,0.894534528592949,0.8758848733233979,0.837183438842618,0.8831035767511178,0.8879761682432242,0.5,0.41904761904761906
